snp_ID	snp_name	dbSNP_ID	chromosome	gbrowse_L_flank_start_bp	gbrowse_R_flank_end_bp	snp_start_bp	snp_end_bp	coordinate_system	experiment_ID	comments	entered_by
3429	BARC-047504-12947	ss107921212	Gm18			22352439	22352439	Glyma2.0	0		Grant, David
3431	BARC-047502-12946	ss107921211	Gm18			22352764	22352764	Glyma2.0	0		Grant, David
6150	BARC-047102-12842	ss107921108	Gm18			22367689	22367689	Glyma2.0	0		Grant, David
3433	BARC-047516-12955	ss107921220	Gm18			22374179	22374179	Glyma2.0	0		Grant, David
6462	BARC-055855-13794	ss107925003	Gm18			22897380	22897380	Glyma2.0	0		Grant, David
6645	BARC-061111-17050	ss107928344	Gm18			23898581	23898581	Glyma2.0	0		Grant, David
3445	BARC-057565-14836	ss107926033	Gm18			24787312	24787312	Glyma2.0	0		Grant, David
5948	BARC-030691-06926	ss107918811	Gm18			24846506	24846506	Glyma2.0	0		Grant, David
6693	BARC-062783-18056	ss107929229	Gm18			25277559	25277559	Glyma2.0	0		Grant, David
6577	BARC-059397-15790	ss107927059	Gm18			25914432	25914432	Glyma2.0	0		Grant, David
6477	BARC-056139-14122	ss107925323	Gm18			27151963	27151963	Glyma2.0	0		Grant, David
6658	BARC-061647-17305	ss107928611	Gm18			27890119	27890119	Glyma2.0	0		Grant, David
5593	BARC-013825-01251	ss107914756	Gm18			28659940	28659940	Glyma2.0	0		Grant, David
6424	BARC-054993-12212	ss107924211	Gm18			30602637	30602637	Glyma2.0	0		Grant, David
6621	BARC-060613-16749	ss107928018	Gm18			31089423	31089423	Glyma2.0	0		Grant, David
6622	BARC-060653-18830	ss107928053	Gm18			31089562	31089562	Glyma2.0	0		Grant, David
6548	BARC-058369-15257	ss107926446	Gm18			31395875	31395875	Glyma2.0	0		Grant, David
6485	BARC-056267-14204	ss107925402	Gm18			34173229	34173229	Glyma2.0	0		Grant, David
6650	BARC-061197-17134	ss107928434	Gm18			36391529	36391529	Glyma2.0	0		Grant, David
6320	BARC-051485-11122	ss107922822	Gm18			36491563	36491563	Glyma2.0	0		Grant, David
3449	BARC-014783-01660	ss107914987	Gm18			38308015	38308015	Glyma2.0	0		Grant, David
6662	BARC-061717-17358	ss107928668	Gm18			38478559	38478559	Glyma2.0	0		Grant, David
6663	BARC-061771-17371	ss107928681	Gm18			38478840	38478840	Glyma2.0	0		Grant, David
6099	BARC-044235-08650	ss107920506	Gm18			38955696	38955696	Glyma2.0	0		Grant, David
6569	BARC-059239-15686	ss107926949	Gm18			40209336	40209336	Glyma2.0	0		Grant, David
3454	BARC-062847-18118	ss107929290	Gm18			40908602	40908602	Glyma2.0	0		Grant, David
6469	BARC-056035-13999	ss107925202	Gm18			41071398	41071398	Glyma2.0	0		Grant, David
6280	BARC-050493-09699	ss107912796	Gm18			41835016	41835016	Glyma2.0	0		Grant, David
5270	BARC-065685-19659	ss107930749	Gm18			41913477	41913477	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
3459	BARC-057809-14935	ss107926134	Gm18			42389097	42389097	Glyma2.0	0		Grant, David
3460	BARC-057509-14780	ss107925977	Gm18			42681233	42681233	Glyma2.0	0		Grant, David
6523	BARC-057519-14781	ss107925978	Gm18			42681284	42681284	Glyma2.0	0		Grant, David
6329	BARC-051819-11242	ss107922942	Gm18			43444149	43444149	Glyma2.0	0		Grant, David
3462	BARC-010349-00609	ss107914052	Gm18			43634343	43634343	Glyma2.0	0		Grant, David
5508	BARC-010349-00612	ss107914055	Gm18			43634343	43634343	Glyma2.0	0		Grant, David
3463	BARC-065333-19350	ss107930440	Gm18			43760178	43760178	Glyma2.0	0		Grant, David
6680	BARC-062435-17786	ss107928958	Gm18			46778555	46778555	Glyma2.0	0		Grant, David
3477	BARC-058327-15227	ss107926416	Gm18			46828819	46828819	Glyma2.0	0		Grant, David
3469	BARC-061457-17222	ss107928522	Gm18			47241261	47241261	Glyma2.0	0		Grant, David
5299	BARC-061473-17226	ss107928529	Gm18			47241416	47241416	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6267	BARC-050149-09404	ss107912761	Gm18			47349603	47349603	Glyma2.0	0		Grant, David
1475	BARC-050171-09440	ss107912766	Gm18			47349885	47349885	Glyma2.0	0		Grant, David
6549	BARC-058401-15272	ss107926459	Gm18			47382018	47382018	Glyma2.0	0		Grant, David
3879	BARC-058481-15299	ss107926487	Gm18			47382508	47382508	Glyma2.0	0		Grant, David
6268	BARC-050151-09423	ss107912762	Gm18			47382761	47382761	Glyma2.0	0		Grant, David
6443	BARC-055593-13466	ss107924679	Gm18			47405602	47405602	Glyma2.0	0		Grant, David
3467	BARC-055575-13456	ss107924669	Gm18			47405683	47405683	Glyma2.0	0		Grant, David
6574	BARC-059363-15766	ss107927035	Gm18			47497626	47497626	Glyma2.0	0		Grant, David
3472	BARC-029289-06142	ss107913569	Gm18			47499542	47499542	Glyma2.0	0		Grant, David
5983	BARC-032557-08997	ss107919039	Gm18			47500009	47500009	Glyma2.0	0		Grant, David
6465	BARC-055933-13863	ss107925068	Gm18			47571092	47571092	Glyma2.0	0		Grant, David
6444	BARC-055619-13499	ss107924712	Gm18			47571610	47571610	Glyma2.0	0		Grant, David
3481	BARC-060125-16403	ss107927672	Gm18			47755468	47755468	Glyma2.0	0		Grant, David
5991	BARC-032755-09034	ss107919070	Gm18			47974737	47974737	Glyma2.0	0		Grant, David
3465	BARC-029457-06193	ss107913576	Gm18			48057995	48057995	Glyma2.0	0		Grant, David
3487	BARC-015645-02795	ss107915197	Gm18			48387227	48387227	Glyma2.0	0		Grant, David
5640	BARC-015643-02792	ss107915194	Gm18			48391877	48391877	Glyma2.0	0		Grant, David
3489	BARC-015633-02774	ss107915182	Gm18			48393965	48393965	Glyma2.0	0		Grant, David
3468	BARC-031339-07054	ss107913676	Gm18			48473285	48473285	Glyma2.0	0		Grant, David
5072	BARC-030493-06879	ss107913644	Gm18			48996220	48996220	Glyma2.0	0		Grant, David
3485	BARC-030493-06880	ss107918775	Gm18			48996220	48996220	Glyma2.0	0		Grant, David
5016	BARC-030551-06899	ss107913645	Gm18			48996644	48996644	Glyma2.0	0		Grant, David
6383	BARC-053469-11867	ss107923567	Gm18			49030113	49030113	Glyma2.0	0		Grant, David
3484	BARC-056635-14538	ss107925734	Gm18			49199958	49199958	Glyma2.0	0		Grant, David
3482	BARC-013627-01181	ss107912921	Gm18			49310238	49310238	Glyma2.0	0		Grant, David
5710	BARC-019261-03853	ss107916259	Gm18			49517832	49517832	Glyma2.0	0		Grant, David
3491	BARC-019255-03845	ss107916251	Gm18			49518091	49518091	Glyma2.0	0		Grant, David
6311	BARC-051229-11029	ss107922729	Gm18			50328498	50328498	Glyma2.0	0		Grant, David
3493	BARC-040429-07735	ss107919760	Gm18			50437284	50437284	Glyma2.0	0		Grant, David
3492	BARC-027694-06635	ss107913483	Gm18			50490431	50490431	Glyma2.0	0		Grant, David
5073	BARC-040163-07662	ss107913807	Gm18			50535951	50535951	Glyma2.0	0		Grant, David
3494	BARC-040163-07672	ss107919708	Gm18			50535951	50535951	Glyma2.0	0		Grant, David
6288	BARC-050613-09770	ss107912807	Gm18			50668270	50668270	Glyma2.0	0		Grant, David
3498	BARC-024489-04936	ss107913405	Gm18			50727038	50727038	Glyma2.0	0		Grant, David
5566	BARC-012683-00361	ss107914520	Gm18			50742829	50742829	Glyma2.0	0		Grant, David
5567	BARC-012755-00393	ss107914540	Gm18			50742970	50742970	Glyma2.0	0		Grant, David
3500	BARC-017185-02246	ss107913129	Gm18			50785403	50785403	Glyma2.0	0		Grant, David
6432	BARC-055139-13077	ss107924291	Gm18			51185545	51185545	Glyma2.0	0		Grant, David
6664	BARC-061783-18883	ss107928697	Gm18			51232775	51232775	Glyma2.0	0		Grant, David
6665	BARC-061785-17386	ss107928702	Gm18			51232888	51232888	Glyma2.0	0		Grant, David
6403	BARC-054243-12386	ss107923922	Gm18			51640175	51640175	Glyma2.0	0		Grant, David
6411	BARC-054359-12524	ss107924051	Gm18			51640258	51640258	Glyma2.0	0		Grant, David
3513	BARC-019001-03050	ss107916174	Gm18			51689344	51689344	Glyma2.0	0		Grant, David
3503	BARC-019001-03049	ss107913239	Gm18			51689345	51689345	Glyma2.0	0		Grant, David
3504	BARC-048761-10703	ss107921608	Gm18			51814062	51814062	Glyma2.0	0		Grant, David
3507	BARC-015471-01977	ss107913035	Gm18			52066976	52066976	Glyma2.0	0		Grant, David
3508	BARC-018441-03188	ss107913194	Gm18			52157840	52157840	Glyma2.0	0		Grant, David
3505	BARC-016867-02359	ss107913107	Gm18			52157844	52157844	Glyma2.0	0		Grant, David
5439	BARC-018479-02918	ss107913196	Gm18			52158489	52158489	Glyma2.0	0		Grant, David
3511	BARC-042393-08251	ss107912664	Gm18			52443335	52443335	Glyma2.0	0		Grant, David
3510	BARC-052045-11324	ss107923024	Gm18			52802631	52802631	Glyma2.0	0		Grant, David
3512	BARC-026013-05225	ss107913451	Gm18			52915902	52915902	Glyma2.0	0		Grant, David
3515	BARC-017681-03105	ss107913148	Gm18			52940336	52940336	Glyma2.0	0		Grant, David
3522	BARC-054089-12331	ss107923869	Gm18			53019224	53019224	Glyma2.0	0		Grant, David
3523	BARC-016503-02070	ss107913080	Gm18			53019257	53019257	Glyma2.0	0		Grant, David
3519	BARC-013509-00507	ss107912912	Gm18			53084205	53084205	Glyma2.0	0		Grant, David
3514	BARC-015063-02553	ss107913022	Gm18			53084771	53084771	Glyma2.0	0		Grant, David
3520	BARC-059017-15576	ss107926840	Gm18			53111283	53111283	Glyma2.0	0		Grant, David
6461	BARC-055851-13786	ss107924995	Gm18			53111320	53111320	Glyma2.0	0		Grant, David
3518	BARC-037195-06738	ss107912619	Gm18			53163325	53163325	Glyma2.0	0		Grant, David
3517	BARC-018635-03211	ss107913207	Gm18			53172740	53172740	Glyma2.0	0		Grant, David
3527	BARC-032365-08955	ss107913711	Gm18			53192514	53192514	Glyma2.0	0		Grant, David
3526	BARC-016935-02365	ss107915548	Gm18			53308157	53308157	Glyma2.0	0		Grant, David
5699	BARC-018537-02954	ss107916031	Gm18			53308407	53308407	Glyma2.0	0		Grant, David
5272	BARC-041705-08069	ss107920015	Gm18			53512086	53512086	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
3529	BARC-032785-09037	ss107919073	Gm18			53512180	53512180	Glyma2.0	0		Grant, David
3530	BARC-041331-07965	ss107919928	Gm18			53527057	53527057	Glyma2.0	0		Grant, David
3531	BARC-048095-10484	ss107921389	Gm18			53905386	53905386	Glyma2.0	0		Grant, David
3532	BARC-038873-07372	ss107919427	Gm18			54167145	54167145	Glyma2.0	0		Grant, David
3534	BARC-010491-00654	ss107912867	Gm18			55007924	55007924	Glyma2.0	0		Grant, David
3535	BARC-010495-00656	ss107912868	Gm18			55011525	55011525	Glyma2.0	0		Grant, David
5506	BARC-010297-00580	ss107914026	Gm18			55013024	55013024	Glyma2.0	0		Grant, David
3538	BARC-010255-00571	ss107914021	Gm18			55013206	55013206	Glyma2.0	0		Grant, David
3536	BARC-010497-00670	ss107912869	Gm18			55016620	55016620	Glyma2.0	0		Grant, David
5057	BARC-010501-00678	ss107912870	Gm18			55016947	55016947	Glyma2.0	0		Grant, David
3539	BARC-024251-04812	ss107917416	Gm18			55200802	55200802	Glyma2.0	0		Grant, David
3537	BARC-044741-08783	ss107913944	Gm18			55228135	55228135	Glyma2.0	0		Grant, David
3540	BARC-020069-04425	ss107916531	Gm18			55516464	55516464	Glyma2.0	0		Grant, David
6688	BARC-062713-18014	ss107929185	Gm18			55714721	55714721	Glyma2.0	0		Grant, David
3541	BARC-062677-18004	ss107929175	Gm18			55714820	55714820	Glyma2.0	0		Grant, David
3542	BARC-014799-01667	ss107913001	Gm18			56011609	56011609	Glyma2.0	0		Grant, David
3543	BARC-062769-18043	ss107929216	Gm18			56161303	56161303	Glyma2.0	0		Grant, David
3545	BARC-031121-06998	ss107913667	Gm18			56188830	56188830	Glyma2.0	0		Grant, David
3544	BARC-044363-08678	ss107920529	Gm18			56207872	56207872	Glyma2.0	0		Grant, David
5076	BARC-044363-08689	ss107913932	Gm18			56207872	56207872	Glyma2.0	0		Grant, David
3549	BARC-040605-07795	ss107913826	Gm18			56361495	56361495	Glyma2.0	0		Grant, David
6286	BARC-050577-09750	ss107912805	Gm18			56460741	56460741	Glyma2.0	0		Grant, David
3550	BARC-031193-07008	ss107913671	Gm18			56483607	56483607	Glyma2.0	0		Grant, David
6419	BARC-054735-12156	ss107924155	Gm18			56504282	56504282	Glyma2.0	0		Grant, David
3551	BARC-057845-14952	ss107926150	Gm18			56543074	56543074	Glyma2.0	0		Grant, David
2011	BARC-057915-15006	ss107926204	Gm18			56543498	56543498	Glyma2.0	0		Grant, David
3553	BARC-014379-01337	ss107912962	Gm18			56611689	56611689	Glyma2.0	0		Grant, David
6285	BARC-050575-09746	ss107912804	Gm18			56612246	56612246	Glyma2.0	0		Grant, David
3552	BARC-013647-01216	ss107912926	Gm18			56612264	56612264	Glyma2.0	0		Grant, David
3555	BARC-055537-13406	ss107924619	Gm18			56743457	56743457	Glyma2.0	0		Grant, David
3559	BARC-039099-07444	ss107913759	Gm18			56754753	56754753	Glyma2.0	0		Grant, David
3560	BARC-039091-07442	ss107913758	Gm18			56755268	56755268	Glyma2.0	0		Grant, David
3558	BARC-021603-04153	ss107913323	Gm18			56864308	56864308	Glyma2.0	0		Grant, David
3556	BARC-039397-07314	ss107919550	Gm18			56890092	56890092	Glyma2.0	0		Grant, David
5078	BARC-043995-08574	ss107913917	Gm18			57008885	57008885	Glyma2.0	0		Grant, David
5273	BARC-043995-08576	ss107920446	Gm18			57008885	57008885	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6735	BARC-064703-18782	ss107929996	Gm18			57181874	57181874	Glyma2.0	0		Grant, David
6752	BARC-065273-19301	ss107930392	Gm18			57197198	57197198	Glyma2.0	0		Grant, David
3562	BARC-049989-09280	ss107922003	Gm18			57293101	57293101	Glyma2.0	0		Grant, David
3564	BARC-017669-03102	ss107913146	Gm18			57756519	57756519	Glyma2.0	0		Grant, David
3565	BARC-013305-00475	ss107912905	Gm18			57969678	57969678	Glyma2.0	0		Grant, David
6093	BARC-043223-08561	ss107920434	Gm19			19838	19838	Glyma2.0	0		Grant, David
4296	BARC-060177-18775	ss107927718	Gm19			257167	257167	Glyma2.0	0		Grant, David
4294	BARC-060295-16596	ss107927865	Gm19			386100	386100	Glyma2.0	0		Grant, David
4297	BARC-039375-07304	ss107913776	Gm19			842786	842786	Glyma2.0	0		Grant, David
4298	BARC-039375-07306	ss107919546	Gm19			842856	842856	Glyma2.0	0		Grant, David
5318	BARC-065445-19463	ss107930553	Gm19			3007583	3007583	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
2289	BARC-065449-19467	ss107930557	Gm19			3007635	3007635	Glyma2.0	0		Grant, David
4300	BARC-050993-10894	ss107922594	Gm19			3027849	3027849	Glyma2.0	0		Grant, David
5724	BARC-019365-03897	ss107916300	Gm19			3960216	3960216	Glyma2.0	0		Grant, David
4318	BARC-057829-14944	ss107926142	Gm19			8306311	8306311	Glyma2.0	0		Grant, David
5849	BARC-024499-04939	ss107917468	Gm19			8505524	8505524	Glyma2.0	0		Grant, David
6635	BARC-060887-16941	ss107928210	Gm19			8772778	8772778	Glyma2.0	0		Grant, David
4322	BARC-011793-00875	ss107914393	Gm19			8857355	8857355	Glyma2.0	0		Grant, David
6194	BARC-048487-10599	ss107921504	Gm19			9128483	9128483	Glyma2.0	0		Grant, David
4323	BARC-035221-07142	ss107913727	Gm19			9164811	9164811	Glyma2.0	0		Grant, David
6178	BARC-047933-10435	ss107921340	Gm19			9205962	9205962	Glyma2.0	0		Grant, David
4326	BARC-030043-06786	ss107913617	Gm19			9284245	9284245	Glyma2.0	0		Grant, David
6551	BARC-058553-15312	ss107926500	Gm19			9383342	9383342	Glyma2.0	0		Grant, David
6226	BARC-049521-09054	ss107912706	Gm19			10974741	10974741	Glyma2.0	0		Grant, David
6227	BARC-049523-09055	ss107912707	Gm19			10975224	10975224	Glyma2.0	0		Grant, David
4305	BARC-041643-08051	ss107920000	Gm19			12744964	12744964	Glyma2.0	0		Grant, David
4332	BARC-047428-12928	ss107921193	Gm19			13389810	13389810	Glyma2.0	0		Grant, David
6435	BARC-055237-13132	ss107924346	Gm19			13522713	13522713	Glyma2.0	0		Grant, David
5547	BARC-011665-00326	ss107914380	Gm19			13716050	13716050	Glyma2.0	0		Grant, David
5319	BARC-058347-15244	ss107926433	Gm19			16649986	16649986	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6765	BARC-065555-19557	ss107930647	Gm19			16964460	16964460	Glyma2.0	0		Grant, David
6422	BARC-054881-12190	ss107924189	Gm19			17999347	17999347	Glyma2.0	0		Grant, David
6367	BARC-052985-11687	ss107923387	Gm19			18228442	18228442	Glyma2.0	0		Grant, David
6238	BARC-049759-09138	ss107912720	Gm19			18237188	18237188	Glyma2.0	0		Grant, David
5323	BARC-065719-19673	ss107930763	Gm19			18407872	18407872	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5324	BARC-061553-17266	ss107928573	Gm19			19040474	19040474	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5320	BARC-058601-15327	ss107926515	Gm19			19108534	19108534	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5321	BARC-061139-17079	ss107928374	Gm19			19290793	19290793	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5322	BARC-060631-16759	ss107928028	Gm19			22308418	22308418	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5326	BARC-061163-17087	ss107928382	Gm19			27214969	27214969	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6159	BARC-047250-12895	ss107921160	Gm19			27436942	27436942	Glyma2.0	0		Grant, David
6153	BARC-047144-12870	ss107921135	Gm19			27448527	27448527	Glyma2.0	0		Grant, David
6148	BARC-047086-12837	ss107921103	Gm19			27451045	27451045	Glyma2.0	0		Grant, David
6158	BARC-047244-12890	ss107921155	Gm19			27451420	27451420	Glyma2.0	0		Grant, David
6161	BARC-047258-12902	ss107921167	Gm19			28581944	28581944	Glyma2.0	0		Grant, David
5325	BARC-057953-15022	ss107926220	Gm19			29087959	29087959	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6428	BARC-055067-12227	ss107924226	Gm19			29122913	29122913	Glyma2.0	0		Grant, David
6524	BARC-057559-14826	ss107926023	Gm19			29171310	29171310	Glyma2.0	0		Grant, David
6690	BARC-062745-18897	ss107929201	Gm19			29323264	29323264	Glyma2.0	0		Grant, David
6686	BARC-062601-17944	ss107929118	Gm19			29740323	29740323	Glyma2.0	0		Grant, David
6271	BARC-050189-09456	ss107912767	Gm19			29938920	29938920	Glyma2.0	0		Grant, David
6759	BARC-065415-19444	ss107930534	Gm19			29977201	29977201	Glyma2.0	0		Grant, David
6760	BARC-065417-19447	ss107930537	Gm19			29977389	29977389	Glyma2.0	0		Grant, David
5681	BARC-018215-03169	ss107915858	Gm19			30782735	30782735	Glyma2.0	0		Grant, David
5768	BARC-020903-03989	ss107916783	Gm19			32182392	32182392	Glyma2.0	0		Grant, David
4348	BARC-059443-15806	ss107927075	Gm19			34010060	34010060	Glyma2.0	0		Grant, David
4320	BARC-062231-17720	ss107928893	Gm19			34194932	34194932	Glyma2.0	0		Grant, David
4351	BARC-061089-17037	ss107928331	Gm19			34779679	34779679	Glyma2.0	0		Grant, David
6298	BARC-050839-09924	ss107912832	Gm19			34859791	34859791	Glyma2.0	0		Grant, David
4352	BARC-040695-07821	ss107912647	Gm19			35111452	35111452	Glyma2.0	0		Grant, David
4354	BARC-041465-08003	ss107919958	Gm19			35466579	35466579	Glyma2.0	0		Grant, David
6452	BARC-055761-13695	ss107924907	Gm19			35491651	35491651	Glyma2.0	0		Grant, David
4355	BARC-064129-18562	ss107929753	Gm19			35956232	35956232	Glyma2.0	0		Grant, David
6726	BARC-064133-18567	ss107929758	Gm19			35956636	35956636	Glyma2.0	0		Grant, David
4358	BARC-020457-04632	ss107913281	Gm19			36154405	36154405	Glyma2.0	0		Grant, David
6627	BARC-060755-16853	ss107928122	Gm19			36425926	36425926	Glyma2.0	0		Grant, David
4359	BARC-031583-07115	ss107913689	Gm19			36459985	36459985	Glyma2.0	0		Grant, David
5115	BARC-018885-03267	ss107913228	Gm19			36578372	36578372	Glyma2.0	0		Grant, David
5703	BARC-018885-03269	ss107916147	Gm19			36578493	36578493	Glyma2.0	0		Grant, David
6591	BARC-059725-16059	ss107927328	Gm19			36872428	36872428	Glyma2.0	0		Grant, David
5116	BARC-022029-04261	ss107913348	Gm19			37184801	37184801	Glyma2.0	0		Grant, David
4361	BARC-013203-00448	ss107912895	Gm19			37424897	37424897	Glyma2.0	0		Grant, David
4362	BARC-016181-02302	ss107913071	Gm19			38087367	38087367	Glyma2.0	0		Grant, David
4367	BARC-016181-02303	ss107915314	Gm19			38087367	38087367	Glyma2.0	0		Grant, David
5967	BARC-031623-07121	ss107918960	Gm19			38371625	38371625	Glyma2.0	0		Grant, David
1548	BARC-031627-07124	ss107918963	Gm19			38372372	38372372	Glyma2.0	0		Grant, David
4371	BARC-042563-08305	ss107920213	Gm19			38875590	38875590	Glyma2.0	0		Grant, David
4370	BARC-055315-13197	ss107924410	Gm19			38937266	38937266	Glyma2.0	0		Grant, David
4372	BARC-030187-06826	ss107918740	Gm19			39878247	39878247	Glyma2.0	0		Grant, David
4368	BARC-060795-16881	ss107928150	Gm19			39961157	39961157	Glyma2.0	0		Grant, David
4369	BARC-025567-06523	ss107917833	Gm19			39967854	39967854	Glyma2.0	0		Grant, David
4378	BARC-059657-15973	ss107927236	Gm19			40154953	40154953	Glyma2.0	0		Grant, David
4379	BARC-060587-16731	ss107928000	Gm19			40205184	40205184	Glyma2.0	0		Grant, David
6620	BARC-060597-16739	ss107928008	Gm19			40205551	40205551	Glyma2.0	0		Grant, David
4375	BARC-030291-06848	ss107913631	Gm19			40394578	40394578	Glyma2.0	0		Grant, David
4377	BARC-059723-16418	ss107927321	Gm19			40550526	40550526	Glyma2.0	0		Grant, David
4376	BARC-044415-08701	ss107913933	Gm19			41536663	41536663	Glyma2.0	0		Grant, David
4380	BARC-055739-13676	ss107924889	Gm19			42251647	42251647	Glyma2.0	0		Grant, David
4381	BARC-014885-01914	ss107915007	Gm19			42874430	42874430	Glyma2.0	0		Grant, David
6168	BARC-047498-12944	ss107921209	Gm19			43016188	43016188	Glyma2.0	0		Grant, David
4383	BARC-047496-12943	ss107921208	Gm19			43023169	43023169	Glyma2.0	0		Grant, David
6167	BARC-047494-12937	ss107921202	Gm19			43049300	43049300	Glyma2.0	0		Grant, David
5397	BARC-011641-00318	ss107914373	Gm19			43158908	43158908	Glyma2.0	0		Grant, David
4386	BARC-044913-08839	ss107920660	Gm19			43328817	43328817	Glyma2.0	0		Grant, David
5117	BARC-044913-08838	ss107913951	Gm19			43328820	43328820	Glyma2.0	0		Grant, David
6620	BARC-060597-16739	ss107928008	Gm19			43627315	43627315	Glyma2.0	0		Grant, David
6104	BARC-044465-08706	ss107920552	Gm19			44379081	44379081	Glyma2.0	0		Grant, David
4395	BARC-024345-04854	ss107913393	Gm19			44613710	44613710	Glyma2.0	0		Grant, David
4391	BARC-035235-07156	ss107919111	Gm19			44770057	44770057	Glyma2.0	0		Grant, David
5594	BARC-013835-01249	ss107914757	Gm19			44845441	44845441	Glyma2.0	0		Grant, David
